subjectNumber,resultId,frameId,frameName,note,content,colorNumber,conditionNumber,color,distractorCount,featureContrast,condition,responseTime,errors,log_RT,mean_logRT,sd_logRT,filtered_logRT,filtered_mean_logRT,filtered_sd_logRT,filtered_zLogRT,totalSubjectErrors
6,62847401b4f41367229c41d1,33ce86d63db74332,visualsearch,10_4,10_4.png,10,4,blue,5,no contrast,"5, no contrast",2450,0,3.389166084,3.348030712,0.1640668297,3.389166084,3.334268171,0.1477415926,0.3715806276,10
6,62847401b4f41367229c41d1,fb650382581f4a55,visualsearch,12_4,12_4.png,12,4,green,5,no contrast,"5, no contrast",2766,0,3.441852176,3.348030712,0.1640668297,3.441852176,3.334268171,0.1477415926,0.7281903708,10
6,62847401b4f41367229c41d1,af3dac13a4b36f79,visualsearch,16_3,16_3.png,16,3,magenta,5,contrast,"5, contrast",1299,0,3.113609151,3.348030712,0.1640668297,3.113609151,3.334268171,0.1477415926,-1.493547048,10
6,62847401b4f41367229c41d1,c3b22382a8101b42,visualsearch,10_3,10_3.png,10,3,blue,5,contrast,"5, contrast",2299,0,3.361538971,3.348030712,0.1640668297,3.361538971,3.334268171,0.1477415926,0.18458445,10
6,62847401b4f41367229c41d1,99bcd09083e5bf4c,visualsearch,14_3,14_3.png,14,3,red,5,contrast,"5, contrast",1465,0,3.165837625,3.348030712,0.1640668297,3.165837625,3.334268171,0.1477415926,-1.140034725,10
6,62847401b4f41367229c41d1,729e9cc82eed2b90,visualsearch,14_4,14_4.png,14,4,red,5,no contrast,"5, no contrast",2049,0,3.311541958,3.348030712,0.1640668297,3.311541958,3.334268171,0.1477415926,-0.1538240644,10
6,62847401b4f41367229c41d1,d2c5ee4af3458b37,visualsearch,15_4,15_4.png,15,4,magenta,5,no contrast,"5, no contrast",1900,0,3.278753601,3.348030712,0.1640668297,3.278753601,3.334268171,0.1477415926,-0.3757545097,10
6,62847401b4f41367229c41d1,3316767d8e08195b,visualsearch,9_3,9_3.png,9,3,blue,5,contrast,"5, contrast",2067,0,3.315340477,3.348030712,0.1640668297,3.315340477,3.334268171,0.1477415926,-0.1281135102,10
6,62847401b4f41367229c41d1,99bcd09083e5bf4c,visualsearch,14_3,14_3.png,14,3,red,5,contrast,"5, contrast",1865,0,3.270678836,3.348030712,0.1640668297,3.270678836,3.334268171,0.1477415926,-0.4304091582,10
6,62847401b4f41367229c41d1,3442cd822517f3e5,visualsearch,11_3,11_3.png,11,3,green,5,contrast,"5, contrast",3050,0,3.484299839,3.348030712,0.1640668297,3.484299839,3.334268171,0.1477415926,1.015500551,10
6,62847401b4f41367229c41d1,61c39825af968835,visualsearch,15_3,15_3.png,15,3,magenta,5,contrast,"5, contrast",3065,0,3.486430479,3.348030712,0.1640668297,3.486430479,3.334268171,0.1477415926,1.029921943,10
6,62847401b4f41367229c41d1,5f3811645013d2df,visualsearch,16_4,16_4.png,16,4,magenta,5,no contrast,"5, no contrast",3732,0,3.571941635,3.348030712,0.1640668297,3.571941635,3.334268171,0.1477415926,1.608710588,10
6,62847401b4f41367229c41d1,d2c5ee4af3458b37,visualsearch,15_4,15_4.png,15,4,magenta,5,no contrast,"5, no contrast",2550,0,3.40654018,3.348030712,0.1640668297,3.40654018,3.334268171,0.1477415926,0.489178494,10
6,62847401b4f41367229c41d1,74113958ba3147e0,visualsearch,9_4,9_4.png,9,4,blue,5,no contrast,"5, no contrast",3117,0,3.493736802,3.348030712,0.1640668297,3.493736802,3.334268171,0.1477415926,1.079375339,10
6,62847401b4f41367229c41d1,5f3811645013d2df,visualsearch,16_4,16_4.png,16,4,magenta,5,no contrast,"5, no contrast",2149,0,3.332236415,3.348030712,0.1640668297,3.332236415,3.334268171,0.1477415926,-0.01375208653,10
6,62847401b4f41367229c41d1,729e9cc82eed2b90,visualsearch,14_4,14_4.png,14,4,red,5,no contrast,"5, no contrast",2249,0,3.351989455,3.348030712,0.1640668297,3.351989455,3.334268171,0.1477415926,0.1199478391,10
6,62847401b4f41367229c41d1,5b3990db130091ac,visualsearch,13_3,13_3.png,13,3,red,5,contrast,"5, contrast",1400,0,3.146128036,3.348030712,0.1640668297,3.146128036,3.334268171,0.1477415926,-1.27344055,10
6,62847401b4f41367229c41d1,af3dac13a4b36f79,visualsearch,16_3,16_3.png,16,3,magenta,5,contrast,"5, contrast",1615,0,3.208172527,3.348030712,0.1640668297,3.208172527,3.334268171,0.1477415926,-0.8534877806,10
6,62847401b4f41367229c41d1,07ab03b5b571936e,visualsearch,14_5,14_5.png,14,5,red,10,contrast,"10, contrast",1548,0,3.189770956,3.348030712,0.1640668297,3.189770956,3.334268171,0.1477415926,-0.9780401831,10
6,62847401b4f41367229c41d1,2290cc25bcf9f9a0,visualsearch,11_6,11_6.png,11,6,green,10,no contrast,"10, no contrast",3498,0,3.543819805,3.348030712,0.1640668297,3.543819805,3.334268171,0.1477415926,1.418365883,10
6,62847401b4f41367229c41d1,c7aea52a18297810,visualsearch,14_6,14_6.png,14,6,red,10,no contrast,"10, no contrast",1634,0,3.213252052,3.348030712,0.1640668297,3.213252052,3.334268171,0.1477415926,-0.8191066328,10
6,62847401b4f41367229c41d1,9519836342c3393d,visualsearch,16_6,16_6.png,16,6,magenta,10,no contrast,"10, no contrast",5632,0,3.750662646,3.348030712,0.1640668297,,3.334268171,0.1477415926,,10
6,62847401b4f41367229c41d1,07ab03b5b571936e,visualsearch,14_5,14_5.png,14,5,red,10,contrast,"10, contrast",1767,0,3.24723655,3.348030712,0.1640668297,3.24723655,3.334268171,0.1477415926,-0.5890800255,10
6,62847401b4f41367229c41d1,2290cc25bcf9f9a0,visualsearch,11_6,11_6.png,11,6,green,10,no contrast,"10, no contrast",3350,0,3.525044807,3.348030712,0.1640668297,3.525044807,3.334268171,0.1477415926,1.291285907,10
6,62847401b4f41367229c41d1,78e8a739c3f19d73,visualsearch,9_6,9_6.png,9,6,blue,10,no contrast,"10, no contrast",2367,0,3.374198258,3.348030712,0.1640668297,3.374198258,3.334268171,0.1477415926,0.2702697769,10
6,62847401b4f41367229c41d1,8aa60eef81d1adc7,visualsearch,9_5,9_5.png,9,5,blue,10,contrast,"10, contrast",2050,0,3.311753861,3.348030712,0.1640668297,3.311753861,3.334268171,0.1477415926,-0.1523897854,10
6,62847401b4f41367229c41d1,31c6d801f4ea823f,visualsearch,15_5,15_5.png,15,5,magenta,10,contrast,"10, contrast",2066,0,3.315130317,3.348030712,0.1640668297,3.315130317,3.334268171,0.1477415926,-0.1295359901,10
6,62847401b4f41367229c41d1,e6deb8110e107856,visualsearch,16_5,16_5.png,16,5,magenta,10,contrast,"10, contrast",2015,0,3.30427505,3.348030712,0.1640668297,3.30427505,3.334268171,0.1477415926,-0.2030106732,10
6,62847401b4f41367229c41d1,2f5767c51d05c882,visualsearch,12_5,12_5.png,12,5,green,10,contrast,"10, contrast",2350,0,3.371067862,3.348030712,0.1640668297,3.371067862,3.334268171,0.1477415926,0.2490814601,10
6,62847401b4f41367229c41d1,035098a5060c42b0,visualsearch,10_6,10_6.png,10,6,blue,10,no contrast,"10, no contrast",4949,0,3.694517454,3.348030712,0.1640668297,,3.334268171,0.1477415926,,10
6,62847401b4f41367229c41d1,61dadb8e2d49ea89,visualsearch,11_5,11_5.png,11,5,green,10,contrast,"10, contrast",1583,0,3.199480915,3.348030712,0.1640668297,3.199480915,3.334268171,0.1477415926,-0.912317604,10
6,62847401b4f41367229c41d1,79afe025056bbec3,visualsearch,13_5,13_5.png,13,5,red,10,contrast,"10, contrast",1850,0,3.267171728,3.348030712,0.1640668297,3.267171728,3.334268171,0.1477415926,-0.4541472788,10
6,62847401b4f41367229c41d1,2d8018c569974292,visualsearch,12_6,12_6.png,12,6,green,10,no contrast,"10, no contrast",1666,0,3.221674997,3.348030712,0.1640668297,3.221674997,3.334268171,0.1477415926,-0.7620953016,10
6,62847401b4f41367229c41d1,2d8018c569974292,visualsearch,12_6,12_6.png,12,6,green,10,no contrast,"10, no contrast",1516,0,3.180699201,3.348030712,0.1640668297,3.180699201,3.334268171,0.1477415926,-1.039443034,10
6,62847401b4f41367229c41d1,e6deb8110e107856,visualsearch,16_5,16_5.png,16,5,magenta,10,contrast,"10, contrast",1899,0,3.278524965,3.348030712,0.1640668297,3.278524965,3.334268171,0.1477415926,-0.377302051,10
6,62847401b4f41367229c41d1,dd7cffc1f08ce161,visualsearch,10_5,10_5.png,10,5,blue,10,contrast,"10, contrast",4965,0,3.695919253,3.348030712,0.1640668297,,3.334268171,0.1477415926,,10
6,62847401b4f41367229c41d1,d97ce5e487e61563,visualsearch,13_6,13_6.png,13,6,red,10,no contrast,"10, no contrast",4433,0,3.646697731,3.348030712,0.1640668297,3.646697731,3.334268171,0.1477415926,2.114702807,10
6,62847401b4f41367229c41d1,31c6d801f4ea823f,visualsearch,15_5,15_5.png,15,5,magenta,10,contrast,"10, contrast",3716,0,3.570075705,3.348030712,0.1640668297,3.570075705,3.334268171,0.1477415926,1.596080904,10
6,62847401b4f41367229c41d1,ca703e74d9ea3999,visualsearch,15_6,15_6.png,15,6,magenta,10,no contrast,"10, no contrast",3983,0,3.600210306,3.348030712,0.1640668297,3.600210306,3.334268171,0.1477415926,1.800049201,10
6,62847401b4f41367229c41d1,c7aea52a18297810,visualsearch,14_6,14_6.png,14,6,red,10,no contrast,"10, no contrast",2167,0,3.335858911,3.348030712,0.1640668297,3.335858911,3.334268171,0.1477415926,0.01076704694,10
6,62847401b4f41367229c41d1,61dadb8e2d49ea89,visualsearch,11_5,11_5.png,11,5,green,10,contrast,"10, contrast",2517,0,3.400883216,3.348030712,0.1640668297,3.400883216,3.334268171,0.1477415926,0.4508889048,10
6,62847401b4f41367229c41d1,2f5767c51d05c882,visualsearch,12_5,12_5.png,12,5,green,10,contrast,"10, contrast",3166,1,,3.348030712,0.1640668297,,3.334268171,0.1477415926,,10
6,62847401b4f41367229c41d1,8aa60eef81d1adc7,visualsearch,9_5,9_5.png,9,5,blue,10,contrast,"10, contrast",1849,0,3.266936911,3.348030712,0.1640668297,3.266936911,3.334268171,0.1477415926,-0.4557366568,10
6,62847401b4f41367229c41d1,ca703e74d9ea3999,visualsearch,15_6,15_6.png,15,6,magenta,10,no contrast,"10, no contrast",2600,0,3.414973348,3.348030712,0.1640668297,3.414973348,3.334268171,0.1477415926,0.5462590181,10
6,62847401b4f41367229c41d1,035098a5060c42b0,visualsearch,10_6,10_6.png,10,6,blue,10,no contrast,"10, no contrast",3315,0,3.520483533,3.348030712,0.1640668297,3.520483533,3.334268171,0.1477415926,1.260412581,10
6,62847401b4f41367229c41d1,78e8a739c3f19d73,visualsearch,9_6,9_6.png,9,6,blue,10,no contrast,"10, no contrast",3067,0,3.486713776,3.348030712,0.1640668297,3.486713776,3.334268171,0.1477415926,1.031839461,10
6,62847401b4f41367229c41d1,9519836342c3393d,visualsearch,16_6,16_6.png,16,6,magenta,10,no contrast,"10, no contrast",3865,0,3.587149498,3.348030712,0.1640668297,3.587149498,3.334268171,0.1477415926,1.711646146,10
6,62847401b4f41367229c41d1,79afe025056bbec3,visualsearch,13_5,13_5.png,13,5,red,10,contrast,"10, contrast",3365,0,3.526985069,3.348030712,0.1640668297,3.526985069,3.334268171,0.1477415926,1.304418712,10
6,62847401b4f41367229c41d1,dd7cffc1f08ce161,visualsearch,10_5,10_5.png,10,5,blue,10,contrast,"10, contrast",2715,0,3.433769834,3.348030712,0.1640668297,3.433769834,3.334268171,0.1477415926,0.6734844366,10
6,62847401b4f41367229c41d1,d97ce5e487e61563,visualsearch,13_6,13_6.png,13,6,red,10,no contrast,"10, no contrast",7499,0,3.875003354,3.348030712,0.1640668297,,3.334268171,0.1477415926,,10
6,62847401b4f41367229c41d1,e7bc71be0257501f,visualsearch,9_7,9_7.png,9,7,blue,10,contrast,"10, contrast",1815,0,3.258876629,3.348030712,0.1640668297,3.258876629,3.334268171,0.1477415926,-0.5102932759,10
6,62847401b4f41367229c41d1,4a599dc3411ab36b,visualsearch,11_7,11_7.png,11,7,green,10,contrast,"10, contrast",1782,0,3.2509077,3.348030712,0.1640668297,3.2509077,3.334268171,0.1477415926,-0.5642315713,10
6,62847401b4f41367229c41d1,4a599dc3411ab36b,visualsearch,11_7,11_7.png,11,7,green,10,contrast,"10, contrast",1782,0,3.2509077,3.348030712,0.1640668297,3.2509077,3.334268171,0.1477415926,-0.5642315713,10
6,62847401b4f41367229c41d1,1561b35a07fb926f,visualsearch,14_8,14_8.png,14,8,red,10,no contrast,"10, no contrast",2500,0,3.397940009,3.348030712,0.1640668297,3.397940009,3.334268171,0.1477415926,0.4309675893,10
6,62847401b4f41367229c41d1,cbf642b39f10fe93,visualsearch,13_8,13_8.png,13,8,red,10,no contrast,"10, no contrast",2765,0,3.441695136,3.348030712,0.1640668297,3.441695136,3.334268171,0.1477415926,0.7271274329,10
6,62847401b4f41367229c41d1,9d0cde9fe6d81d5e,visualsearch,12_8,12_8.png,12,8,green,10,no contrast,"10, no contrast",1499,0,3.175801633,3.348030712,0.1640668297,3.175801633,3.334268171,0.1477415926,-1.072592592,10
6,62847401b4f41367229c41d1,3455b944221c76d5,visualsearch,15_7,15_7.png,15,7,magenta,10,contrast,"10, contrast",1366,0,3.135450699,3.348030712,0.1640668297,3.135450699,3.334268171,0.1477415926,-1.345710898,10
6,62847401b4f41367229c41d1,c221b26815645627,visualsearch,14_7,14_7.png,14,7,red,10,contrast,"10, contrast",1999,1,,3.348030712,0.1640668297,,3.334268171,0.1477415926,,10
6,62847401b4f41367229c41d1,94c4cfd5761555ff,visualsearch,15_8,15_8.png,15,8,magenta,10,no contrast,"10, no contrast",1682,0,3.225825991,3.348030712,0.1640668297,3.225825991,3.334268171,0.1477415926,-0.7339989861,10
6,62847401b4f41367229c41d1,5e5e4b5e5679683c,visualsearch,9_8,9_8.png,9,8,blue,10,no contrast,"10, no contrast",4099,0,3.612677918,3.348030712,0.1640668297,3.612677918,3.334268171,0.1477415926,1.884437163,10
6,62847401b4f41367229c41d1,cbf642b39f10fe93,visualsearch,13_8,13_8.png,13,8,red,10,no contrast,"10, no contrast",2449,0,3.388988785,3.348030712,0.1640668297,3.388988785,3.334268171,0.1477415926,0.3703805644,10
6,62847401b4f41367229c41d1,04dc0a06bd158465,visualsearch,10_7,10_7.png,10,7,blue,10,contrast,"10, contrast",1067,0,3.028164419,3.348030712,0.1640668297,3.028164419,3.334268171,0.1477415926,-2.071886094,10
6,62847401b4f41367229c41d1,5e5e4b5e5679683c,visualsearch,9_8,9_8.png,9,8,blue,10,no contrast,"10, no contrast",3833,0,3.583538819,3.348030712,0.1640668297,3.583538819,3.334268171,0.1477415926,1.687206995,10
6,62847401b4f41367229c41d1,afd7f30f97aaad28,visualsearch,10_8,10_8.png,10,8,blue,10,no contrast,"10, no contrast",1766,0,3.246990699,3.348030712,0.1640668297,3.246990699,3.334268171,0.1477415926,-0.5907440814,10
6,62847401b4f41367229c41d1,afd7f30f97aaad28,visualsearch,10_8,10_8.png,10,8,blue,10,no contrast,"10, no contrast",1332,0,3.124504225,3.348030712,0.1640668297,3.124504225,3.334268171,0.1477415926,-1.419802928,10
6,62847401b4f41367229c41d1,9efd366c9159c522,visualsearch,16_8,16_8.png,16,8,magenta,10,no contrast,"10, no contrast",1081,0,3.033825694,3.348030712,0.1640668297,3.033825694,3.334268171,0.1477415926,-2.033567334,10
6,62847401b4f41367229c41d1,3ded3f66bade0c1c,visualsearch,13_7,13_7.png,13,7,red,10,contrast,"10, contrast",3133,0,3.495960395,3.348030712,0.1640668297,3.495960395,3.334268171,0.1477415926,1.094425892,10
6,62847401b4f41367229c41d1,9d0cde9fe6d81d5e,visualsearch,12_8,12_8.png,12,8,green,10,no contrast,"10, no contrast",1581,0,3.19893187,3.348030712,0.1640668297,3.19893187,3.334268171,0.1477415926,-0.9160338556,10
6,62847401b4f41367229c41d1,04dc0a06bd158465,visualsearch,10_7,10_7.png,10,7,blue,10,contrast,"10, contrast",1300,0,3.113943352,3.348030712,0.1640668297,3.113943352,3.334268171,0.1477415926,-1.491284982,10
6,62847401b4f41367229c41d1,9efd366c9159c522,visualsearch,16_8,16_8.png,16,8,magenta,10,no contrast,"10, no contrast",2832,0,3.452093249,3.348030712,0.1640668297,3.452093249,3.334268171,0.1477415926,0.7975078396,10
6,62847401b4f41367229c41d1,94c4cfd5761555ff,visualsearch,15_8,15_8.png,15,8,magenta,10,no contrast,"10, no contrast",2534,0,3.403806611,3.348030712,0.1640668297,3.403806611,3.334268171,0.1477415926,0.4706761221,10
6,62847401b4f41367229c41d1,1561b35a07fb926f,visualsearch,14_8,14_8.png,14,8,red,10,no contrast,"10, no contrast",2616,0,3.41763774,3.348030712,0.1640668297,3.41763774,3.334268171,0.1477415926,0.5642931521,10
6,62847401b4f41367229c41d1,6e2c49e4ed257d9b,visualsearch,16_7,16_7.png,16,7,magenta,10,contrast,"10, contrast",2749,0,3.43917474,3.348030712,0.1640668297,3.43917474,3.334268171,0.1477415926,0.7100679458,10
6,62847401b4f41367229c41d1,6e2c49e4ed257d9b,visualsearch,16_7,16_7.png,16,7,magenta,10,contrast,"10, contrast",3366,0,3.527114112,3.348030712,0.1640668297,3.527114112,3.334268171,0.1477415926,1.305292149,10
6,62847401b4f41367229c41d1,c221b26815645627,visualsearch,14_7,14_7.png,14,7,red,10,contrast,"10, contrast",1732,0,3.238547888,3.348030712,0.1640668297,3.238547888,3.334268171,0.1477415926,-0.6478898817,10
6,62847401b4f41367229c41d1,100b0d34f6209941,visualsearch,12_7,12_7.png,12,7,green,10,contrast,"10, contrast",3000,0,3.477121255,3.348030712,0.1640668297,3.477121255,3.334268171,0.1477415926,0.9669117648,10
6,62847401b4f41367229c41d1,d55fb268bd1f6081,visualsearch,11_8,11_8.png,11,8,green,10,no contrast,"10, no contrast",3499,1,,3.348030712,0.1640668297,,3.334268171,0.1477415926,,10
6,62847401b4f41367229c41d1,e7bc71be0257501f,visualsearch,9_7,9_7.png,9,7,blue,10,contrast,"10, contrast",2298,0,3.361350024,3.348030712,0.1640668297,3.361350024,3.334268171,0.1477415926,0.1833055487,10
6,62847401b4f41367229c41d1,3455b944221c76d5,visualsearch,15_7,15_7.png,15,7,magenta,10,contrast,"10, contrast",1282,0,3.107888025,3.348030712,0.1640668297,3.107888025,3.334268171,0.1477415926,-1.532270916,10
6,62847401b4f41367229c41d1,100b0d34f6209941,visualsearch,12_7,12_7.png,12,7,green,10,contrast,"10, contrast",1382,0,3.140508043,3.348030712,0.1640668297,3.140508043,3.334268171,0.1477415926,-1.31147989,10
6,62847401b4f41367229c41d1,d55fb268bd1f6081,visualsearch,11_8,11_8.png,11,8,green,10,no contrast,"10, no contrast",4548,0,3.657820456,3.348030712,0.1640668297,3.657820456,3.334268171,0.1477415926,2.1899878,10
6,62847401b4f41367229c41d1,3ded3f66bade0c1c,visualsearch,13_7,13_7.png,13,7,red,10,contrast,"10, contrast",1849,0,3.266936911,3.348030712,0.1640668297,3.266936911,3.334268171,0.1477415926,-0.4557366568,10
7,62847b69b4f41367229c41d5,121840afe07f7ffd,visualsearch,14_2,14_2.png,14,2,red,5,no contrast,"5, no contrast",1934,0,3.28645647,3.339042226,0.1804517059,3.28645647,3.325854063,0.1686017698,-0.2336724767,12
7,62847b69b4f41367229c41d5,08990e07615651c7,visualsearch,11_2,11_2.png,11,2,green,5,no contrast,"5, no contrast",1347,0,3.129367596,3.339042226,0.1804517059,3.129367596,3.325854063,0.1686017698,-1.165387928,12
7,62847b69b4f41367229c41d5,7c20cf876cc7e8da,visualsearch,12_2,12_2.png,12,2,green,5,no contrast,"5, no contrast",2383,0,3.377124042,3.339042226,0.1804517059,3.377124042,3.325854063,0.1686017698,0.3040892129,12
7,62847b69b4f41367229c41d5,500ff6ecac72a0f6,visualsearch,9_1,9_1.png,9,1,blue,5,contrast,"5, contrast",2564,0,3.408918021,3.339042226,0.1804517059,3.408918021,3.325854063,0.1686017698,0.4926636184,12
7,62847b69b4f41367229c41d5,07e6e681d8e11ec9,visualsearch,16_2,16_2.png,16,2,magenta,5,no contrast,"5, no contrast",1567,0,3.195068996,3.339042226,0.1804517059,3.195068996,3.325854063,0.1686017698,-0.775703995,12
7,62847b69b4f41367229c41d5,8d573149ba99fa67,visualsearch,9_2,9_2.png,9,2,blue,5,no contrast,"5, no contrast",1046,0,3.019531685,3.339042226,0.1804517059,3.019531685,3.325854063,0.1686017698,-1.816839638,12
7,62847b69b4f41367229c41d5,f2452c8c409bf80a,visualsearch,10_2,10_2.png,10,2,blue,5,no contrast,"5, no contrast",3398,0,3.531223375,3.339042226,0.1804517059,3.531223375,3.325854063,0.1686017698,1.218073285,12
7,62847b69b4f41367229c41d5,07e6e681d8e11ec9,visualsearch,16_2,16_2.png,16,2,magenta,5,no contrast,"5, no contrast",2749,0,3.43917474,3.339042226,0.1804517059,3.43917474,3.325854063,0.1686017698,0.6721203289,12
7,62847b69b4f41367229c41d5,500ff6ecac72a0f6,visualsearch,9_1,9_1.png,9,1,blue,5,contrast,"5, contrast",1917,0,3.282622113,3.339042226,0.1804517059,3.282622113,3.325854063,0.1686017698,-0.2564145681,12
7,62847b69b4f41367229c41d5,f2462905e879a139,visualsearch,12_1,12_1.png,12,1,green,5,contrast,"5, contrast",2832,0,3.452093249,3.339042226,0.1804517059,3.452093249,3.325854063,0.1686017698,0.7487417617,12
7,62847b69b4f41367229c41d5,f2462905e879a139,visualsearch,12_1,12_1.png,12,1,green,5,contrast,"5, contrast",1716,0,3.234517284,3.339042226,0.1804517059,3.234517284,3.325854063,0.1686017698,-0.5417308458,12
7,62847b69b4f41367229c41d5,89abd12f4b8f4422,visualsearch,16_1,16_1.png,16,1,magenta,5,contrast,"5, contrast",1581,1,,3.339042226,0.1804517059,,3.325854063,0.1686017698,,12
7,62847b69b4f41367229c41d5,4e234072502c6aa3,visualsearch,13_2,13_2.png,13,2,red,5,no contrast,"5, no contrast",1064,0,3.026941628,3.339042226,0.1804517059,3.026941628,3.325854063,0.1686017698,-1.772890257,12
7,62847b69b4f41367229c41d5,592de94259d43f10,visualsearch,15_2,15_2.png,15,2,magenta,5,no contrast,"5, no contrast",1897,0,3.278067331,3.339042226,0.1804517059,3.278067331,3.325854063,0.1686017698,-0.2834295989,12
7,62847b69b4f41367229c41d5,592de94259d43f10,visualsearch,15_2,15_2.png,15,2,magenta,5,no contrast,"5, no contrast",1080,0,3.033423755,3.339042226,0.1804517059,3.033423755,3.325854063,0.1686017698,-1.734443878,12
7,62847b69b4f41367229c41d5,7a26cfba13fa78ef,visualsearch,15_1,15_1.png,15,1,magenta,5,contrast,"5, contrast",2829,0,3.451632947,3.339042226,0.1804517059,3.451632947,3.325854063,0.1686017698,0.7460116507,12
7,62847b69b4f41367229c41d5,9f8f54586c4ae12b,visualsearch,13_1,13_1.png,13,1,red,5,contrast,"5, contrast",1264,0,3.101747074,3.339042226,0.1804517059,3.101747074,3.325854063,0.1686017698,-1.329208995,12
7,62847b69b4f41367229c41d5,7998233dc8d1b56f,visualsearch,14_1,14_1.png,14,1,red,5,contrast,"5, contrast",1449,0,3.161068385,3.339042226,0.1804517059,3.161068385,3.325854063,0.1686017698,-0.9773662376,12
7,62847b69b4f41367229c41d5,8d573149ba99fa67,visualsearch,9_2,9_2.png,9,2,blue,5,no contrast,"5, no contrast",1783,0,3.251151343,3.339042226,0.1804517059,3.251151343,3.325854063,0.1686017698,-0.4430719783,12
7,62847b69b4f41367229c41d5,121840afe07f7ffd,visualsearch,14_2,14_2.png,14,2,red,5,no contrast,"5, no contrast",3001,0,3.477265995,3.339042226,0.1804517059,3.477265995,3.325854063,0.1686017698,0.8980447402,12
7,62847b69b4f41367229c41d5,89abd12f4b8f4422,visualsearch,16_1,16_1.png,16,1,magenta,5,contrast,"5, contrast",3799,0,3.579669294,3.339042226,0.1804517059,3.579669294,3.325854063,0.1686017698,1.505412612,12
7,62847b69b4f41367229c41d5,7c20cf876cc7e8da,visualsearch,12_2,12_2.png,12,2,green,5,no contrast,"5, no contrast",2499,0,3.397766256,3.339042226,0.1804517059,3.397766256,3.325854063,0.1686017698,0.426520987,12
7,62847b69b4f41367229c41d5,9f8f54586c4ae12b,visualsearch,13_1,13_1.png,13,1,red,5,contrast,"5, contrast",1583,0,3.199480915,3.339042226,0.1804517059,3.199480915,3.325854063,0.1686017698,-0.7495363077,12
7,62847b69b4f41367229c41d5,7998233dc8d1b56f,visualsearch,14_1,14_1.png,14,1,red,5,contrast,"5, contrast",1432,0,3.155943018,3.339042226,0.1804517059,3.155943018,3.325854063,0.1686017698,-1.007765488,12
7,62847b69b4f41367229c41d5,08990e07615651c7,visualsearch,11_2,11_2.png,11,2,green,5,no contrast,"5, no contrast",3149,0,3.498172661,3.339042226,0.1804517059,3.498172661,3.325854063,0.1686017698,1.022045012,12
7,62847b69b4f41367229c41d5,4e234072502c6aa3,visualsearch,13_2,13_2.png,13,2,red,5,no contrast,"5, no contrast",1082,0,3.034227261,3.339042226,0.1804517059,3.034227261,3.325854063,0.1686017698,-1.729678179,12
7,62847b69b4f41367229c41d5,7a26cfba13fa78ef,visualsearch,15_1,15_1.png,15,1,magenta,5,contrast,"5, contrast",2414,0,3.382737266,3.339042226,0.1804517059,3.382737266,3.325854063,0.1686017698,0.3373820035,12
7,62847b69b4f41367229c41d5,708c2210a5aa5572,visualsearch,11_1,11_1 .png,11,1,green,5,contrast,"5, contrast",1015,0,3.006466042,3.339042226,0.1804517059,3.006466042,3.325854063,0.1686017698,-1.894333737,12
7,62847b69b4f41367229c41d5,d069c2875045ef9e,visualsearch,10_1,10_1.png,10,1,blue,5,contrast,"5, contrast",1498,1,,3.339042226,0.1804517059,,3.325854063,0.1686017698,,12
7,62847b69b4f41367229c41d5,d069c2875045ef9e,visualsearch,10_1,10_1.png,10,1,blue,5,contrast,"5, contrast",1416,0,3.151063253,3.339042226,0.1804517059,3.151063253,3.325854063,0.1686017698,-1.036708035,12
7,62847b69b4f41367229c41d5,708c2210a5aa5572,visualsearch,11_1,11_1 .png,11,1,green,5,contrast,"5, contrast",1930,0,3.285557309,3.339042226,0.1804517059,3.285557309,3.325854063,0.1686017698,-0.2390055212,12
7,62847b69b4f41367229c41d5,f2452c8c409bf80a,visualsearch,10_2,10_2.png,10,2,blue,5,no contrast,"5, no contrast",2398,0,3.379849179,3.339042226,0.1804517059,3.379849179,3.325854063,0.1686017698,0.3202523672,12
7,62847b69b4f41367229c41d5,c4add3a30347f727,visualsearch,13_4,13_4.png,13,4,red,5,no contrast,"5, no contrast",2350,0,3.371067862,3.339042226,0.1804517059,3.371067862,3.325854063,0.1686017698,0.2681691862,12
7,62847b69b4f41367229c41d5,3442cd822517f3e5,visualsearch,11_3,11_3.png,11,3,green,5,contrast,"5, contrast",2766,0,3.441852176,3.339042226,0.1804517059,3.441852176,3.325854063,0.1686017698,0.6880005652,12
7,62847b69b4f41367229c41d5,d2c5ee4af3458b37,visualsearch,15_4,15_4.png,15,4,magenta,5,no contrast,"5, no contrast",2434,0,3.386320574,3.339042226,0.1804517059,3.386320574,3.325854063,0.1686017698,0.3586350908,12
7,62847b69b4f41367229c41d5,5f3811645013d2df,visualsearch,16_4,16_4.png,16,4,magenta,5,no contrast,"5, no contrast",1415,0,3.15075644,3.339042226,0.1804517059,3.15075644,3.325854063,0.1686017698,-1.038527788,12
7,62847b69b4f41367229c41d5,5a3677e6a52e8143,visualsearch,12_3,12_3.png,12,3,green,5,contrast,"5, contrast",3532,0,3.548020695,3.339042226,0.1804517059,3.548020695,3.325854063,0.1686017698,1.317700474,12
7,62847b69b4f41367229c41d5,c3b22382a8101b42,visualsearch,10_3,10_3.png,10,3,blue,5,contrast,"5, contrast",1549,0,3.190051418,3.339042226,0.1804517059,3.190051418,3.325854063,0.1686017698,-0.805463936,12
